address	name	signature	status
0x0058eefb	CTexture__Unk_0058eefb	int __fastcall CTexture__Unk_0058eefb(void * param_1)	OK
0x0058f1e0	CTexture__Unk_0058f1e0	void * __thiscall CTexture__Unk_0058f1e0(void * this, void * param_1, int param_2)	OK
0x0058f577	CTexture__Unk_0058f577	void * __thiscall CTexture__Unk_0058f577(void * this, void * param_1, int param_2)	OK
0x0058f66f	CTexture__Unk_0058f66f	int __thiscall CTexture__Unk_0058f66f(void * this, void * param_1, int param_2, int param_3)	OK
0x0059020b	CTexture__Unk_0059020b	int CTexture__Unk_0059020b(void)	OK
0x005907d9	CTexture__Unk_005907d9	int __thiscall CTexture__Unk_005907d9(void * this, void * param_1, uint param_2, uint param_3, int param_4, void * param_5)	OK
0x00590c4a	CTexture__Unk_00590c4a	void __fastcall CTexture__Unk_00590c4a(void * param_1)	OK
0x00590cc2	CTexture__Unk_00590cc2	void * __thiscall CTexture__Unk_00590cc2(void * this, void * param_1, int param_2)	OK
0x00590cde	CDXTexture__Unk_00590cde	int __stdcall CDXTexture__Unk_00590cde(void * param_1, void * param_2, void * param_3)	OK
0x00591280	CDXTexture__Unk_00591280	int __stdcall CDXTexture__Unk_00591280(void * param_1)	OK
0x00591460	CTexture__Unk_00591460	int __fastcall CTexture__Unk_00591460(int param_1)	OK
0x005919e0	CTexture__Unk_005919e0	int CTexture__Unk_005919e0(void)	OK
0x00591cb0	CTexture__Unk_00591cb0	int __stdcall CTexture__Unk_00591cb0(void * param_1)	OK
0x00591ef0	CDXTexture__Unk_00591ef0	int __stdcall CDXTexture__Unk_00591ef0(void * param_1)	OK
0x00591fc0	CDXTexture__Unk_00591fc0	void __fastcall CDXTexture__Unk_00591fc0(int param_1)	OK
0x005921a0	CDXTexture__Unk_005921a0	void __thiscall CDXTexture__Unk_005921a0(void * this, uint param_1, int param_2)	OK
0x00592ca0	CDXTexture__Unk_00592ca0	void __thiscall CDXTexture__Unk_00592ca0(void * this, int param_1, int param_2, void * param_3)	OK
0x00592d7a	CTexture__Unk_00592d7a	void __stdcall CTexture__Unk_00592d7a(void * param_1, int param_2)	OK
0x005933c6	CDXTexture__Unk_005933c6	void __stdcall CDXTexture__Unk_005933c6(int param_1, void * param_2)	OK
0x00593411	CDXTexture__Unk_00593411	void __stdcall CDXTexture__Unk_00593411(void * param_1, int param_2, int param_3)	OK
0x00593526	CDXTexture__Unk_00593526	void __stdcall CDXTexture__Unk_00593526(void * param_1, void * param_2, void * param_3)	OK
0x005935a3	CDXTexture__Unk_005935a3	uint __stdcall CDXTexture__Unk_005935a3(int param_1, int param_2, uint param_3)	OK
0x005935c0	CDXTexture__Unk_005935c0	int __stdcall CDXTexture__Unk_005935c0(int param_1, int param_2)	OK
0x005937f6	CDXTexture__Unk_005937f6	int __stdcall CDXTexture__Unk_005937f6(int param_1)	OK
0x00593994	CDXTexture__Unk_00593994	void __stdcall CDXTexture__Unk_00593994(int param_1, void * param_2)	OK
0x00594ef8	CDXTexture__Unk_00594ef8	void __stdcall CDXTexture__Unk_00594ef8(int param_1, int param_2, double param_3)	OK
0x00594fdc	CDXTexture__Unk_00594fdc	void __stdcall CDXTexture__Unk_00594fdc(int param_1, int param_2, int param_3)	OK
0x00594ff9	CTexture__Unk_00594ff9	void __stdcall CTexture__Unk_00594ff9(int param_1, int param_2, int param_3)	OK
0x00595030	CTexture__Unk_00595030	void __stdcall CTexture__Unk_00595030(int param_1, int param_2, int param_3, int param_4, void * param_5)	OK
0x0059512b	CDXTexture__Unk_0059512b	int __stdcall CDXTexture__Unk_0059512b(int param_1, int param_2, int param_3)	OK
0x0059517e	CDXTexture__Unk_0059517e	void __stdcall CDXTexture__Unk_0059517e(int param_1, int param_2)	OK
0x00595183	CDXTexture__Unk_00595183	void __stdcall CDXTexture__Unk_00595183(int param_1)	OK
0x005951d9	CDXTexture__Unk_005951d9	void __stdcall CDXTexture__Unk_005951d9(int param_1, void * param_2)	OK
