address	name	signature	status
0x0055fa62	CDXTexture__Unk_0055fa62	int __cdecl CDXTexture__Unk_0055fa62(int param_1, uint param_2, int param_3, uint param_4)	FAILED
0x0055fc35	CDXTexture__Unk_0055fc35	void CDXTexture__Unk_0055fc35(void)	OK
0x005602d2	CDXTexture__Unk_005602d2	int CDXTexture__Unk_005602d2(void)	OK
0x0056036d	CDXTexture__Unk_0056036d	int CDXTexture__Unk_0056036d(void)	OK
0x00560627	CDXTexture__Unk_00560627	void __cdecl CDXTexture__Unk_00560627(int param_1, int param_2, int param_3, int param_4)	OK
0x005606c5	CDXTexture__Unk_005606c5	int CDXTexture__Unk_005606c5(void)	OK
0x00560cb1	CDXTexture__Unk_00560cb1	void CDXTexture__Unk_00560cb1(void)	OK
0x00560cc3	CDXTexture__Unk_00560cc3	int CDXTexture__Unk_00560cc3(void)	OK
0x00560d2a	CDXTexture__Unk_00560d2a	void __cdecl CDXTexture__Unk_00560d2a(void * param_1)	OK
0x00561530	CDXTexture__Unk_00561530	int CDXTexture__Unk_00561530(void)	OK
0x00561590	CDXTexture__Unk_00561590	int CDXTexture__Unk_00561590(void)	OK
0x005615a5	CDXTexture__Unk_005615a5	void CDXTexture__Unk_005615a5(void)	OK
0x005615bc	CDXTexture__Unk_005615bc	int CDXTexture__Unk_005615bc(void)	OK
0x00561618	CDXTexture__Unk_00561618	uint __cdecl CDXTexture__Unk_00561618(int param_1, uint param_2)	OK
