address	name	signature
0x0048f2f0	CDXLandscape__Helper_0048f2f0	int CDXLandscape__Helper_0048f2f0(void)
0x00490a40	CStaticShadows__Helper_00490a40	int __thiscall CStaticShadows__Helper_00490a40(void * this, int param_1, int param_2, void * param_3, int param_4)
0x00490e30	CGame__Helper_00490e30	void __fastcall CGame__Helper_00490e30(int param_1)
0x00490f10	CGame__Helper_00490f10	int __fastcall CGame__Helper_00490f10(int param_1)
0x00490f50	CWorld__Helper_00490f50	int __thiscall CWorld__Helper_00490f50(void * this, int param_1, int param_2, int param_3, int param_4)
0x00491060	CResourceAccumulator__Helper_00491060	void __thiscall CResourceAccumulator__Helper_00491060(void * this, int param_1, void * param_2)
0x00491d80	CCollisionSeekingRound__Helper_00491d80	void __thiscall CCollisionSeekingRound__Helper_00491d80(void * this, void * param_1, int param_2)
0x00491d90	CCollisionSeekingRound__Helper_00491d90	int __fastcall CCollisionSeekingRound__Helper_00491d90(void * param_1)
0x00494b00	CMeshPart__Helper_00494b00	bool __cdecl CMeshPart__Helper_00494b00(int param_1)
0x00494b50	CMeshPart__Helper_00494b50	bool CMeshPart__Helper_00494b50(void)
0x004950f0	CMeshPart__Helper_004950f0	int __cdecl CMeshPart__Helper_004950f0(int param_1)
0x004957d0	CMeshPart__Helper_004957d0	int __cdecl CMeshPart__Helper_004957d0(int param_1)
0x00495ed0	CMCMech__Helper_00495ed0	void __thiscall CMCMech__Helper_00495ed0(void * this, void * param_1, void * param_2, float param_3)
0x00496250	CMeshPart__Helper_00496250	bool __cdecl CMeshPart__Helper_00496250(int param_1)
0x00496270	CMeshPart__Helper_00496270	bool CMeshPart__Helper_00496270(void)
0x004968f0	CMeshPart__Helper_004968f0	bool __cdecl CMeshPart__Helper_004968f0(int param_1)
0x00496910	CMeshPart__Helper_00496910	int __cdecl CMeshPart__Helper_00496910(int param_1)
0x00496f60	CMeshPart__Helper_00496f60	bool __cdecl CMeshPart__Helper_00496f60(int param_1)
0x0049bd50	CMCMech__Helper_0049bd50	void CMCMech__Helper_0049bd50(void)
0x0049c250	CMeshPart__Helper_0049c250	bool __cdecl CMeshPart__Helper_0049c250(int param_1)
0x0049c2d0	CMeshPart__Helper_0049c2d0	bool CMeshPart__Helper_0049c2d0(void)
0x0049f600	CMeshPart__Helper_0049f600	bool __cdecl CMeshPart__Helper_0049f600(int param_1)
0x0049f670	CMeshPart__Helper_0049f670	int __cdecl CMeshPart__Helper_0049f670(int param_1)
0x004a25c0	CLTShell__Helper_004a25c0	void __fastcall CLTShell__Helper_004a25c0(int param_1)
0x004a52d0	CLTShell__Helper_004a52d0	void CLTShell__Helper_004a52d0(void)
0x004aa3f0	CMeshPart__Helper_004aa3f0	void __thiscall CMeshPart__Helper_004aa3f0(void * this, void * param_1, void * param_2)
0x004aa4e0	CRTMesh__Helper_004aa4e0	int __fastcall CRTMesh__Helper_004aa4e0(int param_1)
0x004aa500	CRTMesh__Helper_004aa500	void __thiscall CRTMesh__Helper_004aa500(void * this, int param_1, int param_2, void * param_3, void * param_4)
0x004aa680	CMCMech__Helper_004aa680	int __thiscall CMCMech__Helper_004aa680(void * this, int param_1, int param_2)
0x004aa6b0	CDestructableSegmentsController__Helper_004aa6b0	char * __fastcall CDestructableSegmentsController__Helper_004aa6b0(int param_1)
0x004aa820	CMCMech__Helper_004aa820	int __thiscall CMCMech__Helper_004aa820(void * this, int param_1, void * param_2, int param_3)
0x004aa8a0	CDestroyableSegment__Helper_004aa8a0	int __thiscall CDestroyableSegment__Helper_004aa8a0(void * this, int param_1, void * param_2)
0x004adf80	CMesh__Helper_004adf80	void __fastcall CMesh__Helper_004adf80(int param_1)
0x004adf90	CMesh__Helper_004adf90	void __fastcall CMesh__Helper_004adf90(void * param_1)
0x004ae080	CMesh__Helper_004ae080	void __fastcall CMesh__Helper_004ae080(void * param_1)
0x004ae0d0	CMesh__Helper_004ae0d0	void __fastcall CMesh__Helper_004ae0d0(void * param_1)
0x004b0cd0	CMesh__Helper_004b0cd0	int __fastcall CMesh__Helper_004b0cd0(int param_1)
0x004b0fb0	CMCMech__Helper_004b0fb0	int CMCMech__Helper_004b0fb0(void)
0x004b25d0	CMesh__Helper_004b25d0	void __thiscall CMesh__Helper_004b25d0(void * this, int param_1, void * param_2)
0x004b5e80	CSphere__Helper_004b5e80	int CSphere__Helper_004b5e80(void)
0x004b6260	CSphere__Helper_004b6260	int CSphere__Helper_004b6260(void)
0x004b6cd0	COggLoader__Helper_004b6cd0	void COggLoader__Helper_004b6cd0(void)
0x004b7ca0	IScript__Helper_004b7ca0	void __thiscall IScript__Helper_004b7ca0(void * this, int param_1, void * param_2)
0x004b82a0	CMessageLog__Helper_004b82a0	int __thiscall CMessageLog__Helper_004b82a0(void * this, int param_1, int param_2)
0x004bc8d0	CWorld__Helper_004bc8d0	void CWorld__Helper_004bc8d0(void)
0x004bfe10	CRocket__Helper_004bfe10	void __fastcall CRocket__Helper_004bfe10(void * param_1)
0x004bfe70	CWaypoint__Helper_004bfe70	void __fastcall CWaypoint__Helper_004bfe70(int param_1)
0x004bfed0	CSpawnerThing__Helper_004bfed0	void __fastcall CSpawnerThing__Helper_004bfed0(int param_1)
0x004bff40	CSphereTrigger__Helper_004bff40	void __fastcall CSphereTrigger__Helper_004bff40(int param_1)
0x004bffa0	CWingmanStart__Helper_004bffa0	void __fastcall CWingmanStart__Helper_004bffa0(int param_1)
0x004c0000	CEscapePod__Helper_004c0000	void __fastcall CEscapePod__Helper_004c0000(void * param_1)
0x004c0370	CParticleDescriptor__Helper_004c0370	void __thiscall CParticleDescriptor__Helper_004c0370(void * this, int param_1, void * param_2)
0x004c0450	CParticleDescriptor__Helper_004c0450	void __thiscall CParticleDescriptor__Helper_004c0450(void * this, int param_1, void * param_2)
