address	name	signature	status
0x0056cb9d	CDXTexture__Helper_0056cb9d	void __cdecl CDXTexture__Helper_0056cb9d(int param_1, int param_2, int param_3)	OK
0x0056d25e	CDXTexture__Helper_0056d25e	int __cdecl CDXTexture__Helper_0056d25e(int param_1, int param_2, int param_3)	OK
0x0056d2e7	CDXTexture__Helper_0056d2e7	int __cdecl CDXTexture__Helper_0056d2e7(int param_1)	OK
0x0056d469	CDXTexture__Helper_0056d469	uint __cdecl CDXTexture__Helper_0056d469(int param_1, uint param_2)	OK
0x0056d4a6	CDXTexture__Helper_0056d4a6	int __cdecl CDXTexture__Helper_0056d4a6(uint param_1, uint param_2, void * param_3)	OK
0x0056db76	CDXTexture__Helper_0056db76	int __cdecl CDXTexture__Helper_0056db76(uint param_1, int param_2)	OK
0x0056e2ee	CDXTexture__Helper_0056e2ee	int __cdecl CDXTexture__Helper_0056e2ee(uint param_1, int param_2)	OK
0x0056e34f	CDXTexture__Helper_0056e34f	int __cdecl CDXTexture__Helper_0056e34f(int param_1, int param_2, int param_3, int param_4, uint param_5)	OK
0x0056e462	CDXTexture__Helper_0056e462	int __cdecl CDXTexture__Helper_0056e462(int param_1, int param_2, int param_3, int param_4, uint param_5)	OK
0x0056e62d	CDXTexture__Helper_0056e62d	int CDXTexture__Helper_0056e62d(void)	OK
0x0056e8aa	CDXTexture__Helper_0056e8aa	int __cdecl CDXTexture__Helper_0056e8aa(void * param_1, int param_2)	OK
0x0056e8d5	CDXTexture__Helper_0056e8d5	int __cdecl CDXTexture__Helper_0056e8d5(void * param_1, int param_2)	OK
0x0056ea5c	CDXTexture__Helper_0056ea5c	int __cdecl CDXTexture__Helper_0056ea5c(void * param_1, int param_2)	OK
0x0056eab4	CDXTexture__Helper_0056eab4	int __cdecl CDXTexture__Helper_0056eab4(void * param_1)	OK
0x0056eb1b	CDXTexture__Helper_0056eb1b	uint * __cdecl CDXTexture__Helper_0056eb1b(void * param_1)	OK
0x00572310	CDXTexture__Helper_00572310	void __stdcall CDXTexture__Helper_00572310(void * param_1, void * param_2)	OK
0x00574476	CDXTexture__Helper_00574476	int __stdcall CDXTexture__Helper_00574476(int param_1)	OK
0x00574492	CDXTexture__Helper_00574492	int CDXTexture__Helper_00574492(void)	OK
0x00574abb	CDXTexture__Helper_00574abb	void __stdcall CDXTexture__Helper_00574abb(int param_1, int param_2, int param_3, void * param_4)	OK
0x00574ae5	CDXTexture__Helper_00574ae5	int CDXTexture__Helper_00574ae5(void)	OK
