address	name	signature	status
0x0059dbbb	CTexture__Helper_0059dbbb	void __stdcall CTexture__Helper_0059dbbb(void * param_1, int param_2, uint param_3)	OK
0x0059dd5c	CTexture__Helper_0059dd5c	void __stdcall CTexture__Helper_0059dd5c(void * param_1, int param_2, uint param_3)	OK
0x0059ebf0	CTexture__Helper_0059ebf0	void CTexture__Helper_0059ebf0(void)	OK
0x0059f260	CTexture__Helper_0059f260	void __stdcall CTexture__Helper_0059f260(int param_1)	OK
0x0059f2b0	CTexture__Helper_0059f2b0	void __stdcall CTexture__Helper_0059f2b0(void * param_1)	OK
0x0059f5b3	CTexture__Helper_0059f5b3	void __stdcall CTexture__Helper_0059f5b3(void * param_1, void * param_2)	OK
0x005a09f8	CTexture__Helper_005a09f8	void CTexture__Helper_005a09f8(void)	OK
0x005a0b22	CTexture__Helper_005a0b22	int __stdcall CTexture__Helper_005a0b22(int param_1, int param_2, uint param_3)	OK
0x005a0df6	CTexture__Helper_005a0df6	void __stdcall CTexture__Helper_005a0df6(void * param_1, void * param_2, void * param_3, void * param_4)	OK
0x005a0eb6	CTexture__Helper_005a0eb6	float * __stdcall CTexture__Helper_005a0eb6(void * param_1, void * param_2)	OK
0x005a0f50	CTexture__Helper_005a0f50	int CTexture__Helper_005a0f50(void)	OK
0x005a1002	CTexture__Helper_005a1002	int CTexture__Helper_005a1002(void)	OK
0x005a1087	CTexture__Helper_005a1087	int CTexture__Helper_005a1087(void)	OK
0x005a1279	CTexture__Helper_005a1279	int CTexture__Helper_005a1279(void)	OK
0x005a1a8e	CTexture__Helper_005a1a8e	void __stdcall CTexture__Helper_005a1a8e(void * param_1, void * param_2, void * param_3)	OK
0x005a266d	CTexture__Helper_005a266d	int CTexture__Helper_005a266d(void)	OK
0x005a289e	CTexture__Helper_005a289e	void CTexture__Helper_005a289e(void)	OK
0x005a298f	CTexture__Helper_005a298f	int __stdcall CTexture__Helper_005a298f(int param_1, void * param_2, uint param_3)	OK
0x005a2b2d	CTexture__Helper_005a2b2d	float * __stdcall CTexture__Helper_005a2b2d(void * param_1, void * param_2, void * param_3)	OK
0x005a2e29	CTexture__Helper_005a2e29	void __stdcall CTexture__Helper_005a2e29(void * param_1, void * param_2, void * param_3, void * param_4)	OK
