target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00441490	CDXEngine__Helper_00441490	0053e56c	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
00441ea0	CDXEngine__Helper_00441ea0	0053e826	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a2d0	CDXEngine__Helper_0044a2d0	0053e5b8	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	0044a3ae	0044a2d0	CDXEngine__Helper_0044a2d0	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	0044a3ca	0044a2d0	CDXEngine__Helper_0044a2d0	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	0044a3fd	0044a2d0	CDXEngine__Helper_0044a2d0	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00540c87	00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00540ca3	00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00540cd0	00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00542d24	00542a50	CDXEngine__BuildDirectionalSampleRing	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00542d5f	00542a50	CDXEngine__BuildDirectionalSampleRing	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00542db0	00542a50	CDXEngine__BuildDirectionalSampleRing	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	0050342a	00502920	CVertexShader__ApplyCustomRenderStateShaderConstants	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00503c42	00503ac0	CVertexShader__BuildAndCreateRenderInfoShader	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00503c7e	00503ac0	CVertexShader__BuildAndCreateRenderInfoShader	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	005589ce	005588f0	CVBufTexture__RenderModePass	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004508d0	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	00450924	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddab5	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddb06	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddb69	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddbba	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddc1d	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	004ddc6e	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	0051e6d1	0051e1b0	CFEPMultiplayerStart__Render	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	005224a1	<none>	<no_function>	UNCONDITIONAL_CALL
0044a5f0	CDXEngine__Helper_0044a5f0	005224f5	<none>	<no_function>	UNCONDITIONAL_CALL
0044a640	CDXEngine__Helper_0044a640	0053e234	0053e220	CDXEngine__PreRender	UNCONDITIONAL_CALL
0044a640	CDXEngine__Helper_0044a640	0053e4f9	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a640	CDXEngine__Helper_0044a640	0053e539	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a650	CDXEngine__Helper_0044a650	0053e8e2	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a650	CDXEngine__Helper_0044a650	0053ec51	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
0044a650	CDXEngine__Helper_0044a650	004880a9	00488090	CDXEngine__Helper_00488090	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	0044d8e9	0044d6f0	CFrontEnd__Helper_0044d6f0	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	0044dbc4	0044d6f0	CFrontEnd__Helper_0044d6f0	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	0044dd4f	0044d6f0	CFrontEnd__Helper_0044d6f0	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471818	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	004719b8	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471a2c	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471ade	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471b52	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471c04	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471c78	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471db7	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
004659a0	CDXEngine__Helper_004659a0	00471e92	004714c0	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
