address	name	signature
0x0057ca3a	CDXTexture__DecodeBmpFromMemory	int __thiscall CDXTexture__DecodeBmpFromMemory(void * this, void * param_1, void * param_2, uint param_3)
0x0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	int CDXTexture__DecodeFromMemory_WithFallbackCodecs(void)
0x0057cc53	CDXTexture__InitMappedFileContext	void __fastcall CDXTexture__InitMappedFileContext(void * param_1)
0x0057cc5d	CMeshCollisionVolume__Helper_0057cc5d	void __fastcall CMeshCollisionVolume__Helper_0057cc5d(void * param_1)
0x0057cc7b	Math__FloorFloatToDouble	double __stdcall Math__FloorFloatToDouble(float param_1)
0x0057cc8e	CFastVB__ClearTripleDword	void __fastcall CFastVB__ClearTripleDword(void * param_1)
0x0057cca4	CFastVB__BuildResampleKernelBuckets	int * __stdcall CFastVB__BuildResampleKernelBuckets(uint param_1, int param_2, int param_3)
0x0057cf60	CDXTexture__CopyDxtBlockRegion	int __fastcall CDXTexture__CopyDxtBlockRegion(void * param_1)
0x0057d0ee	CWaypointManager__Helper_0057d0ee	int CWaypointManager__Helper_0057d0ee(void)
0x0057d216	CFastVB__DispatchMmxKernel_00657974	void __fastcall CFastVB__DispatchMmxKernel_00657974(void * param_1)
0x0057d244	CDXTexture__Downsample2x2Average32	int CDXTexture__Downsample2x2Average32(void)
0x0057d32e	CWaypointManager__Helper_0057d32e	int CWaypointManager__Helper_0057d32e(void)
0x0057d446	CWaypointManager__InitMmxDispatchAndRun	void CWaypointManager__InitMmxDispatchAndRun(void)
0x0057d47e	CDXTexture__InitMmxDispatchAndRun	void CDXTexture__InitMmxDispatchAndRun(void)
0x0057d4ad	CFastVB__DispatchMmxKernel_00657978	void __fastcall CFastVB__DispatchMmxKernel_00657978(void * param_1)
0x0057d4db	CDXTexture__Average2x2Block_RGB565	int __fastcall CDXTexture__Average2x2Block_RGB565(void * param_1)
0x0057d62b	CDXTexture__Average2x2Block_RGB555	int __fastcall CDXTexture__Average2x2Block_RGB555(void * param_1)
0x0057d74f	CDXTexture__Average2x2Block_ARGB1555	int __fastcall CDXTexture__Average2x2Block_ARGB1555(void * param_1)
0x0057d89e	CDXTexture__Average2x2Block_A4R4G4B4	int __fastcall CDXTexture__Average2x2Block_A4R4G4B4(void * param_1)
0x0057d9f1	CFastVB__Downsample2x1_R5G6B5	int __fastcall CFastVB__Downsample2x1_R5G6B5(void * param_1)
0x0057db30	CFastVB__Downsample2x1_L8	int __fastcall CFastVB__Downsample2x1_L8(void * param_1)
0x0057dbcb	CFastVB__Downsample2x1_A1R5G5B5	int __fastcall CFastVB__Downsample2x1_A1R5G5B5(void * param_1)
0x0057dd17	CDXTexture__Average2x2Block_RGB444	int __fastcall CDXTexture__Average2x2Block_RGB444(void * param_1)
