target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00563765	CFastVB__Helper_00563765	005636e3	00562cef	CFastVB__Helper_00562cef	UNCONDITIONAL_CALL
00563765	CFastVB__Helper_00563765	005636ed	00562cef	CFastVB__Helper_00562cef	UNCONDITIONAL_CALL
0056377c	CFastVB__Helper_0056377c	00562d52	00562cef	CFastVB__Helper_00562cef	UNCONDITIONAL_CALL
0056377c	CFastVB__Helper_0056377c	00562ec2	00562cef	CFastVB__Helper_00562cef	UNCONDITIONAL_CALL
0056381b	CFastVB__Helper_0056381b	0055e52e	0055e520	fprintf	UNCONDITIONAL_CALL
0056381b	CFastVB__Helper_0056381b	0055e194	0055e183	CFastVB__DispatchLockedRoute_6533e0	UNCONDITIONAL_CALL
005638a8	CFastVB__Helper_005638a8	0055e548	0055e520	fprintf	UNCONDITIONAL_CALL
005638a8	CFastVB__Helper_005638a8	0055e1ae	0055e183	CFastVB__DispatchLockedRoute_6533e0	UNCONDITIONAL_CALL
005638d2	CFastVB__Helper_005638d2	0055e20d	0055e1c4	CConsole__Helper_0055e1c4	UNCONDITIONAL_CALL
00564c09	CFastVB__Helper_00564c09	0055e47b	0055e45f	CRT__CallHelper_00564c09_WithAutoUnlock	UNCONDITIONAL_CALL
00567aba	CFastVB__Helper_00567aba	0055f5af	0055f506	CRT__FReadCore	UNCONDITIONAL_CALL
00567aba	CFastVB__Helper_00567aba	0055fc91	0055fc5d	CD3DApplication__Helper_0055fc5d	UNCONDITIONAL_CALL
00567aba	CFastVB__Helper_00567aba	0056375e	0056374b	CFastVB__Helper_0056374b	UNCONDITIONAL_CALL
00567b96	CFastVB__Helper_00567b96	0055f596	0055f506	CRT__FReadCore	UNCONDITIONAL_CALL
00567b96	CFastVB__Helper_00567b96	00567b02	00567aba	CFastVB__Helper_00567aba	UNCONDITIONAL_CALL
00569ad5	CFastVB__Helper_00569ad5	00560e69	00560e28	CRT__FormatFloatScientificFromLongDouble	UNCONDITIONAL_CALL
00569ad5	CFastVB__Helper_00569ad5	00560f83	00560f4b	CRT__FormatFloatFixedFromLongDouble	UNCONDITIONAL_CALL
00569ad5	CFastVB__Helper_00569ad5	00561084	00561047	CRT__FormatFloatGeneral_SelectStyle	UNCONDITIONAL_CALL
00569b4c	CFastVB__Helper_00569b4c	00560e41	00560e28	CRT__FormatFloatScientificFromLongDouble	UNCONDITIONAL_CALL
00569b4c	CFastVB__Helper_00569b4c	00560f64	00560f4b	CRT__FormatFloatFixedFromLongDouble	UNCONDITIONAL_CALL
00569b4c	CFastVB__Helper_00569b4c	00561062	00561047	CRT__FormatFloatGeneral_SelectStyle	UNCONDITIONAL_CALL
00569ba8	CFastVB__Helper_00569ba8	00569b5c	00569b4c	CFastVB__Helper_00569b4c	UNCONDITIONAL_CALL
00569dfe	CFastVB__Helper_00569dfe	00561b08	00561834	CRT__FormatOutputToStream	UNCONDITIONAL_CALL
00569dfe	CFastVB__Helper_00569dfe	00561ee7	00561834	CRT__FormatOutputToStream	UNCONDITIONAL_CALL
00569dfe	CFastVB__Helper_00569dfe	0056b3ae	0056b368	CRT__WriteWideCharToStreamWithConversion	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0056ebe1	0056eb90	CDXMeshVB__Helper_0056eb90	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0056ebfb	0056eb90	CDXMeshVB__Helper_0056eb90	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0057160d	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	00571638	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0057164a	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	00571661	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0057168d	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	005716ba	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	005701c2	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	005704eb	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	005704f4	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	005705c5	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f280	CFastVB__Helper_0056f280	0057306f	00572fa0	CFastVB__Helper_00572fa0	UNCONDITIONAL_CALL
0056f2a0	CFastVB__Helper_0056f2a0	0056ebf0	0056eb90	CDXMeshVB__Helper_0056eb90	UNCONDITIONAL_CALL
0056f4b0	CFastVB__Helper_0056f4b0	0056ec15	0056eb90	CDXMeshVB__Helper_0056eb90	UNCONDITIONAL_CALL
0056f4b0	CFastVB__Helper_0056f4b0	0057050b	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f500	CFastVB__Helper_0056f500	0056ec7c	0056eb90	CDXMeshVB__Helper_0056eb90	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0056f7fb	0056f620	CFastVB__Helper_0056f620	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0056f893	0056f620	CFastVB__Helper_0056f620	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0056f92f	0056f620	CFastVB__Helper_0056f620	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0056f591	0056f580	CFastVB__Helper_0056f580	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0057273e	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	005727dd	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0057287c	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	0057291c	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	005729ba	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	00572a59	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	00570aaa	00570a90	CTexture__Helper_00570a90	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	00570b0e	00570a90	CTexture__Helper_00570a90	UNCONDITIONAL_CALL
0056f540	CFastVB__Helper_0056f540	00570b6f	00570a90	CTexture__Helper_00570a90	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00572522	00572500	CFastVB__Helper_00572500	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	0057253d	00572500	CFastVB__Helper_00572500	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00572556	00572500	CFastVB__Helper_00572500	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	0056fd2d	0056fce0	CFastVB__Helper_0056fce0	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	0056fd4d	0056fce0	CFastVB__Helper_0056fce0	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	0056fd62	0056fce0	CFastVB__Helper_0056fce0	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00570189	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	005702f2	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00570376	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	0057047d	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00570573	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	00570628	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	005706f7	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f580	CFastVB__Helper_0056f580	005707ea	00570000	CFastVB__Helper_00570000	UNCONDITIONAL_CALL
0056f5c0	CFastVB__Helper_0056f5c0	0056fa85	0056f620	CFastVB__Helper_0056f620	UNCONDITIONAL_CALL
0056f620	CFastVB__Helper_0056f620	0057172e	005715b0	CFastVB__Helper_005715b0	UNCONDITIONAL_CALL
0056fce0	CFastVB__Helper_0056fce0	0056fdf2	0056fdc0	CFastVB__Helper_0056fdc0	UNCONDITIONAL_CALL
0056fdc0	CFastVB__Helper_0056fdc0	005726d9	005725e0	CFastVB__Helper_005725e0	UNCONDITIONAL_CALL
0056fe70	CFastVB__Helper_0056fe70	0057119e	005710d0	CFastVB__Helper_005710d0	UNCONDITIONAL_CALL
0056fe70	CFastVB__Helper_0056fe70	00571330	005710d0	CFastVB__Helper_005710d0	UNCONDITIONAL_CALL
0056fe70	CFastVB__Helper_0056fe70	00572076	005718c0	CFastVB__Helper_005718c0	UNCONDITIONAL_CALL
0056fec0	CFastVB__Helper_0056fec0	00571203	005710d0	CFastVB__Helper_005710d0	UNCONDITIONAL_CALL
0056fec0	CFastVB__Helper_0056fec0	005720be	005718c0	CFastVB__Helper_005718c0	UNCONDITIONAL_CALL
