target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00599161	CTexture__Helper_00599161	0058ee5b	0058ecdb	CTexture__FinalizeSymbolTablesIntoConstantStream	UNCONDITIONAL_CALL
00599161	CTexture__Helper_00599161	0058f11c	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059916d	CTexture__Helper_0059916d	0058eea2	0058ecdb	CTexture__FinalizeSymbolTablesIntoConstantStream	UNCONDITIONAL_CALL
0059916d	CTexture__Helper_0059916d	0058f188	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059930d	CTexture__Helper_0059930d	0058f4f1	0058f34c	CTexture__ResolveOrCreateRegisterReference	UNCONDITIONAL_CALL
005997e1	CTexture__Helper_005997e1	005900ab	0058fbc5	CTexture__ApplyParserReductionAction	UNCONDITIONAL_CALL
00599831	CTexture__Helper_00599831	00599a3f	00599a3c	CTexture__NodeType12_Dtor_DeleteOnFlag	UNCONDITIONAL_CALL
0059996f	CTexture__Helper_0059996f	0058f744	0058f66f	CTexture__ParseScriptTokensAndBuildNodes	UNCONDITIONAL_CALL
0059996f	CTexture__Helper_0059996f	0058fae8	0058f66f	CTexture__ParseScriptTokensAndBuildNodes	UNCONDITIONAL_CALL
0059996f	CTexture__Helper_0059996f	0058ff8a	0058fbc5	CTexture__ApplyParserReductionAction	UNCONDITIONAL_CALL
0059996f	CTexture__Helper_0059996f	0058ffbe	0058fbc5	CTexture__ApplyParserReductionAction	UNCONDITIONAL_CALL
005999b5	CTexture__Helper_005999b5	00599a5b	00599a58	CTexture__NodeType12_ScalarDeletingDtor	UNCONDITIONAL_CALL
0059aec0	CTexture__Helper_0059aec0	0059b1ec	0059b1d0	CTexture__Helper_0059b1d0	UNCONDITIONAL_CALL
0059aec0	CTexture__Helper_0059aec0	0059b10b	0059af40	CTexture__Helper_0059af40	UNCONDITIONAL_CALL
