target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0056611f	CDXTexture__Unk_0056611f	00566282	0056614c	CDXTexture__Unk_0056614c	UNCONDITIONAL_CALL
0056614c	CDXTexture__Unk_0056614c	005662b4	00566294	CDXTexture__Unk_00566294	UNCONDITIONAL_CALL
00566294	CDXTexture__Unk_00566294	005601da	00560181	entry	UNCONDITIONAL_CALL
005662f1	CDXTexture__Unk_005662f1	005662c8	00566294	CDXTexture__Unk_00566294	UNCONDITIONAL_CALL
00566339	CDXTexture__Unk_00566339	0055f0ca	0055f085	CMeshCollisionVolume__Unk_0055f085	UNCONDITIONAL_CALL
00566339	CDXTexture__Unk_00566339	005620a1	0056202e	CDXTexture__Helper_0056202e	UNCONDITIONAL_CALL
00566339	CDXTexture__Unk_00566339	005620f4	0056202e	CDXTexture__Helper_0056202e	UNCONDITIONAL_CALL
00566339	CDXTexture__Unk_00566339	0056239a	0056235d	CDXTexture__Unk_0056235d	UNCONDITIONAL_CALL
0056bdc9	CDXTexture__Unk_0056bdc9	0056bc08	<none>	<no_function>	UNCONDITIONAL_CALL
0056bdc9	CDXTexture__Unk_0056bdc9	0056bc42	<none>	<no_function>	UNCONDITIONAL_CALL
0056bdc9	CDXTexture__Unk_0056bdc9	0056bc8a	<none>	<no_function>	UNCONDITIONAL_CALL
0056cbb4	CTexture__Unk_0056cbb4	00567f0f	00567ed0	CTexture__Unk_00567ed0	UNCONDITIONAL_CALL
0056cbe2	CTexture__Unk_0056cbe2	0056cbce	0056cbb4	CTexture__Unk_0056cbb4	UNCONDITIONAL_CALL
0056aff4	CDXTexture__Unk_0056aff4	0056ae9d	0056ad25	CDXTexture__Unk_0056ad25	UNCONDITIONAL_CALL
0056b117	CDXTexture__Unk_0056b117	0056af22	0056ad25	CDXTexture__Unk_0056ad25	UNCONDITIONAL_CALL
0056b193	CDXTexture__Unk_0056b193	00564eef	00564e9e	CDXTexture__Unk_00564e9e	UNCONDITIONAL_CALL
00569449	CDXTexture__Unk_00569449	0056948c	0056947e	CTexture__Helper_0056947e	UNCONDITIONAL_CALL
