target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0056c060	CTexture__Helper_0056c060	0056597a	0056586a	CRT__SetLocale	UNCONDITIONAL_CALL
0056c060	CTexture__Helper_0056c060	00565e10	00565dc1	CRT__ParseLocaleSpecifierTriple	UNCONDITIONAL_CALL
0056c0a0	CTexture__Helper_0056c0a0	0056590c	0056586a	CRT__SetLocale	UNCONDITIONAL_CALL
0056c0a0	CTexture__Helper_0056c0a0	005659d4	0056586a	CRT__SetLocale	UNCONDITIONAL_CALL
0056c0da	CTexture__Helper_0056c0da	00565d1e	00565c84	CRT__ResolveLocaleNameAndMetadata	UNCONDITIONAL_CALL
0056c257	CTexture__Helper_0056c257	0056c128	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c257	CTexture__Helper_0056c257	0056c14c	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c2af	CTexture__Helper_0056c2af	0056c175	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c336	CTexture__Helper_0056c336	0056c310	0056c2af	CTexture__Helper_0056c2af	DATA
0056c53a	CTexture__Helper_0056c53a	0056c17c	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c590	CTexture__Helper_0056c590	0056c574	0056c53a	CTexture__Helper_0056c53a	DATA
0056c64d	CTexture__Helper_0056c64d	0056c18b	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c7a9	CTexture__Helper_0056c7a9	0056c506	0056c336	CTexture__Helper_0056c336	UNCONDITIONAL_CALL
0056c7a9	CTexture__Helper_0056c7a9	0056c61d	0056c590	CTexture__Helper_0056c590	UNCONDITIONAL_CALL
0056c927	CTexture__Helper_0056c927	0056c342	0056c336	CTexture__Helper_0056c336	UNCONDITIONAL_CALL
0056c927	CTexture__Helper_0056c927	0056c7d1	0056c7a9	CTexture__Helper_0056c7a9	UNCONDITIONAL_CALL
0056c927	CTexture__Helper_0056c927	0056c59a	0056c590	CTexture__Helper_0056c590	UNCONDITIONAL_CALL
0056c927	CTexture__Helper_0056c927	0056c68e	0056c684	CRT__ValidateCodePageAgainstLocale	UNCONDITIONAL_CALL
0056c960	CTexture__Helper_0056c960	0056c303	0056c2af	CTexture__Helper_0056c2af	UNCONDITIONAL_CALL
0056c960	CTexture__Helper_0056c960	0056c567	0056c53a	CTexture__Helper_0056c53a	UNCONDITIONAL_CALL
0056c960	CTexture__Helper_0056c960	0056c7e9	0056c7a9	CTexture__Helper_0056c7a9	UNCONDITIONAL_CALL
0056d21c	CTexture__Helper_0056d21c	00568df1	00568dc6	CRT__ParseCommandLineToken	UNCONDITIONAL_CALL
0056d22d	CTexture__Helper_0056d22d	0056d224	0056d21c	CTexture__Helper_0056d21c	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d5b0	0056d580	CTexture__Helper_0056d580	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d5b6	0056d580	CTexture__Helper_0056d580	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d5c6	0056d580	CTexture__Helper_0056d580	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d62c	0056d580	CTexture__Helper_0056d580	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056da16	0056d8da	CRT__LongDoubleMultiply10Byte	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d7f2	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d835	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d83e	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056d525	CTexture__Helper_0056d525	0056d854	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056d553	CTexture__Helper_0056d553	0056da57	0056d8da	CRT__LongDoubleMultiply10Byte	UNCONDITIONAL_CALL
0056d553	CTexture__Helper_0056d553	0056d80f	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056d580	CTexture__Helper_0056d580	0056a597	0056a1cd	CRT__ParseFloatTextToLongDouble	UNCONDITIONAL_CALL
0056d647	CTexture__Helper_0056d647	00569b77	00569b4c	CRT__ConvertLongDoubleToDecimalRecord	UNCONDITIONAL_CALL
