address	name	signature	status
0x005952e0	CTexture__Helper_005952e0	void __stdcall CTexture__Helper_005952e0(int param_1, int param_2)	OK
0x00595350	CTexture__Helper_00595350	void __stdcall CTexture__Helper_00595350(void * param_1)	OK
0x00595430	CTexture__Helper_00595430	void __stdcall CTexture__Helper_00595430(void * param_1, int param_2)	OK
0x005954a0	CTexture__Helper_005954a0	void __stdcall CTexture__Helper_005954a0(void * param_1, int param_2, uint param_3)	OK
0x00595550	CTexture__Helper_00595550	void __stdcall CTexture__Helper_00595550(void * param_1, int param_2, int param_3, int param_4, int param_5)	OK
0x00595820	CTexture__Helper_00595820	void __stdcall CTexture__Helper_00595820(void * param_1, void * param_2)	OK
0x005958e0	CTexture__Helper_005958e0	void CTexture__Helper_005958e0(void)	OK
0x00595c10	CTexture__Helper_00595c10	void __stdcall CTexture__Helper_00595c10(void * param_1)	OK
0x00595da0	CTexture__Helper_00595da0	void __stdcall CTexture__Helper_00595da0(void * param_1)	OK
0x00596450	CTexture__Helper_00596450	int __fastcall CTexture__Helper_00596450(void * param_1)	OK
0x0059778a	CTexture__Helper_0059778a	int __stdcall CTexture__Helper_0059778a(void * param_1, void * param_2)	OK
0x0059780d	CTexture__Helper_0059780d	int __stdcall CTexture__Helper_0059780d(void * param_1, void * param_2)	OK
0x00597949	CTexture__Helper_00597949	int __stdcall CTexture__Helper_00597949(void * param_1, int param_2)	OK
0x00598056	CTexture__Helper_00598056	void __stdcall CTexture__Helper_00598056(void * param_1)	OK
0x0059808a	CTexture__Helper_0059808a	int __stdcall CTexture__Helper_0059808a(void * param_1)	OK
0x00598702	CTexture__Helper_00598702	void __thiscall CTexture__Helper_00598702(void * this, void * param_1, int param_2)	OK
0x0059877e	CTexture__Helper_0059877e	void CTexture__Helper_0059877e(void)	OK
0x0059877f	CTexture__Helper_0059877f	uint __stdcall CTexture__Helper_0059877f(void * param_1, int param_2)	OK
0x005987f4	CTexture__Helper_005987f4	int CTexture__Helper_005987f4(void)	OK
0x00598e22	CTexture__Helper_00598e22	void __fastcall CTexture__Helper_00598e22(void * param_1)	OK
