target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00574b9d	CDXTexture__Helper_00574b9d	0057501f	00574e2b	CFastVB__Helper_00574e2b	UNCONDITIONAL_CALL
0057516c	CDXTexture__Helper_0057516c	0057591a	005758e6	CDXTexture__Helper_005758e6	UNCONDITIONAL_CALL
005758e6	CDXTexture__Helper_005758e6	005578d3	00557300	CDXTexture__LoadTextureFromFile	UNCONDITIONAL_CALL
005758e6	CDXTexture__Helper_005758e6	00575970	00575923	CDXTexture__Helper_00575923	UNCONDITIONAL_CALL
00575923	CDXTexture__Helper_00575923	00557f0f	00557a90	CDXTexture__LoadTextureFromFile_Core	UNCONDITIONAL_CALL
00575923	CDXTexture__Helper_00575923	00558052	00557a90	CDXTexture__LoadTextureFromFile_Core	UNCONDITIONAL_CALL
005759c3	CDXTexture__Helper_005759c3	0058476b	00584724	CDXTexture__PackTexels_CallbackPerTexel_RepeatA	UNCONDITIONAL_CALL
005759c3	CDXTexture__Helper_005759c3	005847cd	00584786	CDXTexture__PackTexels_CallbackPerTexel_RepeatB	UNCONDITIONAL_CALL
005759c3	CDXTexture__Helper_005759c3	00584827	005847e9	CDXTexture__PackTexels_CallbackPerTexel_Once	UNCONDITIONAL_CALL
00575a65	CDXTexture__Helper_00575a65	00586641	00586609	CDXTexture__UnpackTexels_CallbackPerTexel_Stride2_SetRGBAOne	UNCONDITIONAL_CALL
00575a65	CDXTexture__Helper_00575a65	0058670a	005866d2	CFastVB__UnpackTexels_CallbackPerTexel_Stride4_SetZAOne	UNCONDITIONAL_CALL
00575a65	CDXTexture__Helper_00575a65	005867a8	0058677b	CDXTexture__UnpackTexels_CallbackSingleTexel	UNCONDITIONAL_CALL
00579ca5	CDXTexture__Helper_00579ca5	0057458b	0057457a	CTexture__Helper_0057457a	UNCONDITIONAL_CALL
00579ca5	CDXTexture__Helper_00579ca5	00574af1	00574ae5	CDXTexture__DecodeMemoryAndUploadWithRect	UNCONDITIONAL_CALL
00579ca5	CDXTexture__Helper_00579ca5	0057517f	0057516c	CDXTexture__Helper_0057516c	UNCONDITIONAL_CALL
00579ca5	CDXTexture__Helper_00579ca5	0057c0fd	0057bf1f	CDXTexture__Helper_0057bf1f	UNCONDITIONAL_CALL
00579ca5	CDXTexture__Helper_00579ca5	0057c144	0057bf1f	CDXTexture__Helper_0057bf1f	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	00574636	0057457a	CTexture__Helper_0057457a	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	00574b5c	00574ae5	CDXTexture__DecodeMemoryAndUploadWithRect	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	005758a8	0057516c	CDXTexture__Helper_0057516c	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	00579cf3	00579cbe	CDXTexture__Helper_00579cbe	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	00579d09	00579cbe	CDXTexture__Helper_00579cbe	UNCONDITIONAL_CALL
00579cbe	CDXTexture__Helper_00579cbe	00579d1a	00579d17	CDXTexture__Helper_00579d17	UNCONDITIONAL_CALL
00579d17	CDXTexture__Helper_00579d17	0057cb84	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
00579d17	CDXTexture__Helper_00579d17	0057cb92	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057bf1f	CDXTexture__Helper_0057bf1f	0057cb1c	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057d47e	CDXTexture__Helper_0057d47e	0057d4d3	0057d4ad	CFastVB__Helper_0057d4ad	COMPUTED_CALL
0057d47e	CDXTexture__Helper_0057d47e	00657978	<none>	<no_function>	DATA
00581e8c	CDXTexture__Helper_00581e8c	00582270	00582244	CFastVB__PackTexels_Dither_Bits8_8_8_BGR	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582381	00582355	CFastVB__PackTexels_Dither_Bits8_8_8_8_ARGB	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005824ca	0058249e	CFastVB__PackTexels_Dither_Bits8_8_8_RGB	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005825ef	005825c3	CFastVB__PackTexels_Dither_Bits5_6_5	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582714	005826e8	CFastVB__PackTexels_Dither_Bits5_5_5	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582839	0058280d	CFastVB__PackTexels_Dither_A1R5G5B5	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058297c	00582950	CFastVB__PackTexels_Dither_A4R4G4B4	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582ac5	00582a99	CTexture__PackTexels_Dither_Bits332	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582bea	00582bbe	CTexture__PackTexels_Dither_Bits8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582cb6	00582c8a	CTexture__PackTexels_Dither_Bits565	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582dff	00582dd3	CTexture__PackTexels_Dither_Bits444	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00582f24	00582ef8	CDXTexture__PackTexels_Dither_Bits2_10_10_10	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058306d	00583041	CDXTexture__PackTexels_Dither_Bits8888	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005831b6	0058318a	CDXTexture__PackTexels_Dither_Bits888	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005832db	005832af	CDXTexture__PackTexels_Dither_Bits1616	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005833d2	005833a6	CDXTexture__PackTexels_Dither_Bits2_10_10_10_Alt	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058351b	005834ef	CDXTexture__PackTexels_Dither_Bits16_16_16_16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058369c	00583670	CDXTexture__PackTexels_Dither_PaletteIndexA8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005837dd	005837b7	CDXTexture__PackTexels_Dither_PaletteIndex8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005838bd	00583891	CFastVB__PackTexels_Dither_L8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005839a5	00583979	CFastVB__PackTexels_Dither_A8L8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00583ac0	00583a94	CTexture__PackTexels_Dither_A4L4	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00583bd0	00583ba4	CTexture__PackTexels_Dither_L16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00583cba	00583c8e	CTexture__PackTexels_Dither_Bits8_8	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00583db5	00583d89	CTexture__PackTexels_Dither_Bits5_5_5	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00583edf	00583eb3	CTexture__PackTexels_Dither_Bits8_8_8_Alt	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584011	00583fe5	CTexture__PackTexels_Dither_Bits8_8_8_8_Alt	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584170	00584144	CFastVB__PackTexels_NoDither_Bits16_16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058426b	0058423f	CFastVB__PackTexels_NoDither_Bits2_10_10_10	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005843ca	0058439e	CFastVB__PackTexels_NoDither_Bits16_16_16_16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584561	00584535	CTexture__PackTexels_Dither_Bits8_8_FromAuxLookup	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584666	0058463a	CTexture__PackTexels_Dither_L16_Alt	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584736	00584724	CDXTexture__PackTexels_CallbackPerTexel_RepeatA	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584798	00584786	CDXTexture__PackTexels_CallbackPerTexel_RepeatB	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005847f8	005847e9	CDXTexture__PackTexels_CallbackPerTexel_Once	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584840	00584831	CDXTexture__PackTexels_CopyRaw32	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584895	00584886	CDXTexture__PackTexels_CopyRaw64	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	005848f4	005848e3	CDXTexture__PackTexels_CopyRaw128	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	0058495f	00584936	CDXTexture__PackTexels_NoDither_A16L16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00584a78	00584a4c	CTexture__PackTexels_NoDither_Bits16_16_16	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00587382	0058735a	CFastVB__StoreDecodedBlockToScratch	UNCONDITIONAL_CALL
00581e8c	CDXTexture__Helper_00581e8c	00587912	005876ab	CTexture__WriteTexelBlockWithQuadCache	UNCONDITIONAL_CALL
005961d0	CDXTexture__Helper_005961d0	0059635a	00596341	CFastVB__Helper_00596341	DATA
005962b3	CDXTexture__Helper_005962b3	00596361	00596341	CFastVB__Helper_00596341	DATA
0059902a	CDXTexture__Helper_0059902a	0058edb1	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058ede3	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058ee49	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058ef36	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f00b	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f06d	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f08c	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f0af	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f0d3	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f0ee	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0058f10c	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	00599537	005994c4	CDXTexture__Helper_005994c4	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	0059975d	005994c4	CDXTexture__Helper_005994c4	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	005994ab	00599406	CDXTexture__Helper_00599406	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	005ab29f	005ab14b	CTexture__SerializeNodeTreeToBitstream	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	005ab315	005ab14b	CTexture__SerializeNodeTreeToBitstream	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	005ab356	005ab14b	CTexture__SerializeNodeTreeToBitstream	UNCONDITIONAL_CALL
0059902a	CDXTexture__Helper_0059902a	005ab397	005ab14b	CTexture__SerializeNodeTreeToBitstream	UNCONDITIONAL_CALL
00599406	CDXTexture__Helper_00599406	00599730	005994c4	CDXTexture__Helper_005994c4	UNCONDITIONAL_CALL
005994c4	CDXTexture__Helper_005994c4	0058ee1d	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
0059b920	CDXTexture__Helper_0059b920	0059bab2	0059ba90	CDXTexture__DecodeState_CreateCallbackContext	DATA
0059b920	CDXTexture__Helper_0059b920	0059ba0a	0059b960	CDXTexture__Helper_0059b960	UNCONDITIONAL_CALL
0059b960	CDXTexture__Helper_0059b960	0059baa5	0059ba90	CDXTexture__DecodeState_CreateCallbackContext	DATA
0059b960	CDXTexture__Helper_0059b960	0059ba7a	<none>	<no_function>	DATA
0059b960	CDXTexture__Helper_0059b960	0059ba2b	0059ba20	CDXTexture__DecodeState_ResetCallbackContext	DATA
0059be70	CDXTexture__Helper_0059be70	0059c56a	0059c510	CDXTexture__InitDecodeAllocatorVtable	DATA
